1 44 34.3750	105.6250	0.35	0.7	7	0.02	2	19.04	19.04	19.04	424.8	424.8	424.8	-9999	-9999	-9999	53.25884543761639	266.29422718808195	1065.1769087523278	1689.999366666667	0.1	0.5	2.0	27	4	56.43	56.43	56.43	0.35	0.35	0.35	1430.0	1430.0	1430.0	2685	2685	2685	7.041666666666667	0.7391304347826088	0.7391304347826088	0.7391304347826088	0.45652173913043476	0.45652173913043476	0.45652173913043476	0.01	0.001	215.9162710667944	0.075	0.075	0.075	1
1 45 34.3750	105.8750	0.35	0.7	7	0.02	2	19.04	19.04	19.04	424.8	424.8	424.8	-9999	-9999	-9999	53.25884543761639	266.29422718808195	1065.1769087523278	1636.191677777778	0.1	0.5	2.0	27	4	56.43	56.43	56.43	0.35	0.35	0.35	1430.0	1430.0	1430.0	2685	2685	2685	7.058333333333334	0.7391304347826088	0.7391304347826088	0.7391304347826088	0.45652173913043476	0.45652173913043476	0.45652173913043476	0.01	0.001	228.01282796040888	0.075	0.075	0.075	1
1 46 34.3750	106.1250	0.35	0.7	7	0.02	2	29.0	29.0	29.0	285.59999999999997	285.59999999999997	285.59999999999997	-9999	-9999	-9999	58.47299813780261	292.36499068901304	1169.4599627560522	1741.3830444444445	0.1	0.5	2.0	27	4	79.48	79.48	79.48	0.52	0.52	0.52	1570.0	1570.0	1570.0	2685	2685	2685	7.075	0.7560975609756098	0.7560975609756098	0.7560975609756098	0.5609756097560976	0.5609756097560976	0.5609756097560976	0.01	0.001	250.52618823599477	0.0109	0.0109	0.0109	1
1 47 34.3750	106.3750	0.35	0.7	7	0.02	2	19.04	19.04	29.0	424.8	424.8	285.59999999999997	-9999	-9999	-9999	53.25884543761639	292.36499068901304	1169.4599627560522	1761.9877333333334	0.1	0.5	2.0	27	4	56.43	56.43	79.48	0.35	0.35	0.52	1430.0	1430.0	1570.0	2685	2685	2685	7.091666666666667	0.7391304347826088	0.7391304347826088	0.7560975609756098	0.45652173913043476	0.45652173913043476	0.5609756097560976	0.01	0.001	271.32277216058503	0.075	0.075	0.0109	1
1 48 34.3750	106.6250	0.35	0.7	7	0.02	2	19.04	19.04	19.04	424.8	424.8	424.8	-9999	-9999	-9999	53.25884543761639	266.29422718808195	1065.1769087523278	1428.1598	0.1	0.5	2.0	27	4	56.43	56.43	56.43	0.35	0.35	0.35	1430.0	1430.0	1430.0	2685	2685	2685	7.108333333333333	0.7391304347826088	0.7391304347826088	0.7391304347826088	0.45652173913043476	0.45652173913043476	0.45652173913043476	0.01	0.001	291.9578801244055	0.075	0.075	0.075	1
1 49 34.3750	106.8750	0.35	0.7	7	0.02	2	19.04	19.04	19.04	424.8	424.8	424.8	-9999	-9999	-9999	53.25884543761639	266.29422718808195	1065.1769087523278	1193.7391222222225	0.1	0.5	2.0	27	4	56.43	56.43	56.43	0.35	0.35	0.35	1430.0	1430.0	1430.0	2685	2685	2685	7.125	0.7391304347826088	0.7391304347826088	0.7391304347826088	0.45652173913043476	0.45652173913043476	0.45652173913043476	0.01	0.001	292.93499409144437	0.075	0.075	0.075	1
1 50 34.3750	107.1250	0.35	0.7	7	0.02	2	19.04	19.04	19.04	424.8	424.8	424.8	-9999	-9999	-9999	53.25884543761639	266.29422718808195	1065.1769087523278	851.4944333333333	0.1	0.5	2.0	27	4	56.43	56.43	56.43	0.35	0.35	0.35	1430.0	1430.0	1430.0	2685	2685	2685	7.141666666666667	0.7391304347826088	0.7391304347826088	0.7391304347826088	0.45652173913043476	0.45652173913043476	0.45652173913043476	0.01	0.001	302.4298385043897	0.075	0.075	0.075	1
1 51 34.3750	107.3750	0.35	0.7	7	0.02	2	19.04	19.04	19.04	424.8	424.8	424.8	-9999	-9999	-9999	53.25884543761639	266.29422718808195	1065.1769087523278	719.8154222222223	0.1	0.5	2.0	27	4	56.43	56.43	56.43	0.35	0.35	0.35	1430.0	1430.0	1430.0	2685	2685	2685	7.158333333333333	0.7391304347826088	0.7391304347826088	0.7391304347826088	0.45652173913043476	0.45652173913043476	0.45652173913043476	0.01	0.001	301.7630027397583	0.075	0.075	0.075	1
1 52 34.3750	107.6250	0.35	0.7	7	0.02	2	19.04	19.04	19.04	424.8	424.8	424.8	-9999	-9999	-9999	53.25884543761639	266.29422718808195	1065.1769087523278	648.4369222222224	0.1	0.5	2.0	27	4	56.43	56.43	56.43	0.35	0.35	0.35	1430.0	1430.0	1430.0	2685	2685	2685	7.175	0.7391304347826088	0.7391304347826088	0.7391304347826088	0.45652173913043476	0.45652173913043476	0.45652173913043476	0.01	0.001	290.3010466787843	0.075	0.075	0.075	1
1 53 34.3750	107.8750	0.35	0.7	7	0.02	2	19.04	19.04	19.04	424.8	424.8	424.8	-9999	-9999	-9999	53.25884543761639	266.29422718808195	1065.1769087523278	599.8298	0.1	0.5	2.0	27	4	56.43	56.43	56.43	0.35	0.35	0.35	1430.0	1430.0	1430.0	2685	2685	2685	7.191666666666666	0.7391304347826088	0.7391304347826088	0.7391304347826088	0.45652173913043476	0.45652173913043476	0.45652173913043476	0.01	0.001	279.5520488626778	0.075	0.075	0.075	1
